,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
1543,15.395043,14.999548,14.981985,0.0,0.0,0.0,0.0
1544,8.057436,10.225915,10.204706,0.0,0.0,0.0,0.0
1545,34.405855,30.383199,30.363062,0.0,0.0,0.0,0.0
1546,10.528698,9.615671,9.597727,0.0,0.0,0.0,0.0
1547,15.793253,16.705518,16.68491,0.0,0.0,0.0,0.0
1548,13.383283,13.913269,13.893672,0.0,0.0,0.0,0.0
1549,29.118318,28.075319,28.049472,0.0,0.0,0.0,0.0
1550,52.267452,59.606432,59.578791,0.0,0.0,0.0,0.0
1551,83.560101,100.714633,26.391751,0.26344,62.255005,0.088645,9.610061
1552,8.316176,7.899191,7.868224,0.0,0.0,0.0,0.0
1553,29.184992,27.627938,27.605517,0.0,0.0,0.0,0.0
1554,9.345249,9.308129,9.288273,0.0,0.0,0.0,0.0
1555,18.918521,16.581428,16.557042,0.0,0.0,0.0,0.0
1556,79.192764,98.424006,19.71437,0.377151,58.729452,1.213916,15.276111
1557,87.862738,110.505471,27.520839,0.377562,61.910815,1.191895,16.088252
1558,14.117768,13.834201,13.809015,0.0,0.0,0.0,0.0
1559,45.534529,42.532799,42.512131,0.0,0.0,0.0,0.0
1560,10.29299,9.854996,9.833967,0.0,0.0,0.0,0.0
1561,13.119493,12.865731,12.84306,0.0,0.0,0.0,0.0
1562,8.709778,8.413547,8.395613,0.0,0.0,0.0,0.0
1563,38.861897,26.272559,26.253193,0.0,0.0,0.0,0.0
1564,10.730503,13.730209,13.712456,0.0,0.0,0.0,0.0
1565,11.767932,12.187872,12.169769,0.0,0.0,0.0,0.0
1566,18.786606,14.584607,14.566142,0.0,0.0,0.0,0.0
1567,40.002266,38.392795,38.36862,0.0,0.0,0.0,0.0
1568,35.671638,53.991917,53.968323,0.0,0.0,0.0,0.0
1569,81.612191,91.942541,20.661451,0.178442,58.860816,0.124822,10.098569
1570,10.735443,10.713782,10.677014,0.0,0.0,0.0,0.0
1571,26.421356,34.090028,34.068919,0.0,0.0,0.0,0.0
1572,10.141058,8.610964,8.592189,0.0,0.0,0.0,0.0
1573,15.408247,15.572993,15.553347,0.0,0.0,0.0,0.0
1574,83.837548,99.907504,26.102974,0.099686,59.897723,0.174644,11.929833
1575,104.969642,107.87371,38.419194,0.040997,58.791508,0.102631,10.066772
1576,70.797752,88.637087,17.977041,0.071322,62.66139,0.073256,7.285111
1577,11.867336,7.299487,7.28023,0.0,0.0,0.0,0.0
1578,76.824874,82.221704,17.089361,0.040886,58.727638,0.102701,5.79473
1579,79.825039,85.475241,20.480033,0.040776,59.006377,0.08609,5.459136
1580,81.980957,85.915419,21.51666,0.038732,58.792339,0.072676,5.147497
1581,77.049962,81.679296,17.442848,0.043912,59.071118,0.058268,4.714983
1582,79.57792,100.517818,29.160126,0.065091,63.959192,0.094626,6.629641
1583,81.201117,83.455557,17.331221,0.042328,59.484346,0.093424,6.031781
1584,80.385872,73.962294,11.08923,0.037169,58.606704,0.089948,3.763094
1585,9.058105,9.665675,9.649093,0.0,0.0,0.0,0.0
1586,83.472959,82.28382,17.85791,0.04307,59.117283,0.103322,4.697883
1587,79.736465,83.480313,16.548797,0.045384,60.376182,0.090959,5.90735
1588,77.379394,84.62461,19.123963,0.040375,61.244868,0.070341,3.738559
1589,76.174534,79.411231,16.175443,0.03267,58.640707,0.073536,4.163839
1590,69.618711,72.935114,10.673848,0.035576,58.462536,0.065742,3.372719
1591,7.599614,7.960385,7.94654,0.0,0.0,0.0,0.0
1592,75.367545,84.220339,17.206469,0.04845,58.337814,0.085179,7.668772
1593,98.1673,101.413934,35.921743,0.057747,59.97091,0.101488,4.902232
1594,69.286624,75.16046,9.256965,0.288456,61.348511,0.079839,3.798991
1595,8.963729,5.600499,5.592654,0.0,0.0,0.0,0.0
1596,77.467107,84.982054,20.39221,0.033432,60.483573,0.08565,3.656074
1597,79.834808,84.396857,19.502296,0.038381,59.381123,0.085849,5.040076
1598,81.741932,87.36885,17.858641,0.042419,59.220094,0.144589,8.978568
1599,96.76812,102.783059,34.988479,0.066774,58.980699,0.105476,8.137914
1600,71.369104,75.467741,12.265426,0.02667,58.207262,0.077404,4.574551
1601,9.082631,8.231559,8.223875,0.0,0.0,0.0,0.0
1602,77.985821,82.039987,18.584541,0.025166,58.342733,0.087773,4.676973
1603,81.917138,94.002058,26.724789,0.039323,62.824683,0.062346,3.962905
1604,78.742157,84.093823,19.715994,0.033422,58.801757,0.066053,5.135745
1605,81.288359,84.706973,19.416206,0.025317,60.536551,0.061705,4.324729
1606,79.195299,84.758218,19.655882,0.029495,59.124467,0.087332,5.468353
1607,82.126598,85.736967,19.304047,0.031689,60.491407,0.072024,5.43459
1608,76.678361,77.573736,14.475514,0.024385,58.488835,0.056525,4.232666
1609,10.878128,10.450593,10.438902,0.0,0.0,0.0,0.0
1610,81.922949,92.091699,25.423952,0.03209,59.794923,0.11871,6.237873
1611,83.129111,87.001858,22.785889,0.040194,59.632661,0.054571,4.140716
1612,81.158288,83.815827,20.131575,0.03187,59.347501,0.072946,3.807295
1613,79.290346,81.104067,18.787137,0.025076,58.104481,0.068107,3.82504
1614,75.33249,77.251296,14.50607,0.023714,58.694838,0.060652,3.672996
1615,11.86423,13.360862,13.350373,0.0,0.0,0.0,0.0
1616,78.642723,85.927822,18.091594,0.029915,58.783593,0.098514,8.06521
1617,96.142406,101.24464,36.476724,0.034705,58.892265,0.10263,5.362607
1618,74.701999,80.157798,15.782662,0.030527,59.556649,0.099314,4.267913
1619,9.746635,9.63092,9.613097,0.0,0.0,0.0,0.0
1620,82.148799,85.009135,19.756939,0.033011,59.966832,0.108912,4.734949
1621,83.63999,86.53432,21.198609,0.034484,59.601213,0.103222,5.173815
1622,26.355523,37.398838,37.370756,0.0,0.0,0.0,0.0
1623,14.401786,13.870038,13.858086,0.0,0.0,0.0,0.0
1624,32.56793,24.162347,24.146147,0.0,0.0,0.0,0.0
1625,16.332184,17.806635,17.788281,0.0,0.0,0.0,0.0
1626,32.669238,32.518117,32.499192,0.0,0.0,0.0,0.0
1627,36.54486,33.005833,32.988171,0.0,0.0,0.0,0.0
1628,26.035589,26.937596,26.915955,0.0,0.0,0.0,0.0
1629,15.508394,14.16692,14.148896,0.0,0.0,0.0,0.0
1630,25.605229,26.115728,26.093376,0.0,0.0,0.0,0.0
1631,18.802034,15.179461,15.158974,0.0,0.0,0.0,0.0
1632,35.568376,33.588777,33.572436,0.0,0.0,0.0,0.0
1633,34.091101,34.319355,34.299007,0.0,0.0,0.0,0.0
1634,71.595625,81.666262,10.041442,0.155118,59.965039,0.112549,10.345929
1635,72.587777,76.889753,17.537925,0.065442,52.561047,0.217083,5.460127
1636,77.911381,84.574055,21.743691,0.0752,53.248204,0.440329,7.284519
1637,86.402272,91.509655,29.369955,0.115404,53.341277,0.520988,6.47303
1638,84.460583,94.231152,26.93537,0.160849,53.420243,0.359047,11.356466
1639,98.674941,107.223519,42.905742,0.106989,53.571966,0.52733,7.798493
1640,78.931057,81.334804,21.201955,0.068006,53.727896,0.233654,4.990975
1641,76.901775,82.66202,21.627245,0.076332,53.362747,0.419059,5.561836
1642,84.911301,98.534771,33.897139,0.095016,53.468413,0.387951,8.78147
1643,72.864892,83.088193,20.302162,0.073026,53.712456,0.447492,7.423007
1644,73.910556,83.474631,17.373339,0.10203,54.005812,0.637966,9.635066
1645,77.261704,100.383958,19.647325,0.164826,53.92909,1.177208,22.730234
1646,113.021074,150.621555,61.96277,0.257419,56.198457,0.803594,22.433543
1647,99.806755,126.01341,49.677788,0.171339,56.09823,0.581882,16.348905
1648,84.0171,96.259993,22.505156,0.126545,57.247176,0.327579,14.467208
1649,91.16797,119.456726,41.617147,0.155278,57.213744,0.626835,17.124467
1650,94.014179,136.499279,52.045339,0.195193,59.832831,0.691465,19.308335
1651,111.374474,120.951553,37.818116,0.399272,56.215409,0.809344,21.536987
1652,104.572512,156.206096,57.698054,0.24769,63.10283,1.087551,25.551569
1653,98.283243,111.748228,32.927437,0.124561,57.446226,0.685995,17.079531
1654,95.692869,159.382058,63.314202,0.221662,58.885942,0.883853,27.895896
1655,115.454337,142.899264,52.877395,0.333059,57.200319,0.939305,26.378076
1656,125.337344,151.254403,62.873914,0.54372,57.568353,0.909129,21.984308
1657,135.460719,157.161481,72.247986,0.243582,56.292392,0.84974,23.40029
1658,81.837999,79.986218,23.156116,0.037189,52.433871,0.055283,3.979556
1659,64.38429,65.645695,8.217041,0.418788,52.856065,0.076943,3.18638
1660,64.047124,66.521603,9.09864,0.663714,52.753454,0.046296,3.32472
1661,57.421119,60.304949,3.736675,0.606698,52.599889,0.039173,2.687304
1662,17.479135,15.344679,15.331234,0.0,0.0,0.0,0.0
1663,59.409195,61.973019,4.392033,0.678622,53.011243,0.043971,3.241034
1664,60.488119,64.225475,6.084147,0.826015,52.915726,0.043,3.736414
1665,59.367536,60.302495,4.075655,0.077123,53.325848,0.051896,2.449723
1666,18.698001,25.032194,25.013439,0.0,0.0,0.0,0.0
1667,78.971452,82.905603,23.054808,1.244644,53.252933,0.036398,4.512718
1668,30.142851,30.627963,30.605581,0.0,0.0,0.0,0.0
1669,23.669921,20.219278,20.199953,0.0,0.0,0.0,0.0
1670,18.058853,17.658339,17.640335,0.0,0.0,0.0,0.0
1671,18.058923,22.542526,22.524562,0.0,0.0,0.0,0.0
1672,18.575834,18.437006,18.42327,0.0,0.0,0.0,0.0
1673,20.108983,18.628732,18.61145,0.0,0.0,0.0,0.0
1674,18.740159,17.901361,17.891993,0.0,0.0,0.0,0.0
1675,20.562416,18.209422,18.193984,0.0,0.0,0.0,0.0
1676,18.341348,18.908031,18.890739,0.0,0.0,0.0,0.0
1677,20.466728,20.555934,20.535967,0.0,0.0,0.0,0.0
1678,18.540428,18.86481,18.855443,0.0,0.0,0.0,0.0
1679,18.666984,18.599728,18.588517,0.0,0.0,0.0,0.0
1680,20.721111,21.766454,21.747889,0.0,0.0,0.0,0.0
1681,28.834259,28.148225,28.127686,0.0,0.0,0.0,0.0
1682,114.425574,148.360393,66.878276,0.084176,59.559263,0.50613,16.404849
1683,39.471389,34.000021,33.976366,0.0,0.0,0.0,0.0
1684,65.437449,49.520886,49.4905,0.0,0.0,0.0,0.0
1685,6.700873,6.136785,6.117731,0.0,0.0,0.0,0.0
1686,81.092854,113.734189,40.311271,4.078791,62.056184,0.078917,6.640091
1687,51.858461,45.107785,45.061128,0.0,0.0,0.0,0.0
1688,41.087773,30.009704,29.98575,0.0,0.0,0.0,0.0
1689,74.684604,86.851116,24.872297,0.039744,54.815356,0.069669,6.540043
1690,40.839422,54.581251,54.557597,0.0,0.0,0.0,0.0
1691,34.318663,27.734867,27.712855,0.0,0.0,0.0,0.0
1692,74.475626,84.15187,19.702137,0.051586,59.929111,0.078486,3.834397
1693,34.410514,26.053571,26.02546,0.0,0.0,0.0,0.0
1694,35.644256,38.131209,38.106272,0.0,0.0,0.0,0.0
1695,34.624231,30.674029,30.651537,0.0,0.0,0.0,0.0
1696,82.101158,59.197531,59.167605,0.0,0.0,0.0,0.0
1697,88.377052,71.800515,71.769126,0.0,0.0,0.0,0.0
1698,69.743932,90.992262,19.082936,0.023052,60.542661,0.078125,7.945728
1699,36.439715,41.07535,41.050013,0.0,0.0,0.0,0.0
1700,95.172392,86.48171,20.803905,0.079338,56.748248,0.065592,7.406294
1701,31.984845,29.775058,29.750603,0.0,0.0,0.0,0.0
1702,87.047962,115.971809,45.219602,0.135041,58.705316,0.088024,10.418385
1703,64.069145,57.701341,57.682265,0.0,0.0,0.0,0.0
1704,86.946874,74.363838,13.219829,0.014507,57.78159,0.079207,2.804232
1705,126.43743,107.818996,42.881898,0.066874,57.434514,0.073136,5.900767
1706,76.753639,63.959772,63.938943,0.0,0.0,0.0,0.0
1707,77.382488,101.227405,32.489583,0.097181,60.425443,0.07013,6.812933
1708,27.606679,28.64028,28.617387,0.0,0.0,0.0,0.0
1709,32.164308,27.210703,27.189423,0.0,0.0,0.0,0.0
1710,39.720482,42.989067,42.959873,0.0,0.0,0.0,0.0
1711,48.097762,42.659435,42.634238,0.0,0.0,0.0,0.0
1712,68.683431,85.248548,18.538094,0.015558,60.304639,0.061194,2.857751
1713,35.370738,36.837134,36.812106,0.0,0.0,0.0,0.0
1714,74.459085,89.108903,20.590218,0.041297,58.720555,0.083926,9.160574
1715,74.738605,31.559776,31.538095,0.0,0.0,0.0,0.0
1716,76.160036,92.56185,30.562532,0.036778,55.695943,0.072434,5.724881
1717,35.535625,35.584005,35.562123,0.0,0.0,0.0,0.0
1718,73.807965,86.910447,22.77066,0.012113,60.705604,0.077384,2.923402
1719,84.625981,106.015104,35.258309,0.031659,61.890035,0.062476,8.295768
1720,57.601555,39.661964,39.632449,0.0,0.0,0.0,0.0
1721,80.064342,102.217356,32.440913,0.044843,60.808205,0.069028,8.259651
1722,90.225208,93.060567,18.010684,0.03727,63.78084,0.074449,10.630537
1723,69.259531,84.411933,15.677667,0.041377,61.981075,0.095006,6.005652
1724,75.296231,86.463095,14.388181,0.090718,59.020993,0.434378,10.984224
1725,73.42291,83.981313,17.275317,0.028684,60.377775,0.068177,5.837599
1726,22.122756,16.291368,16.26561,0.0,0.0,0.0,0.0
1727,26.751599,24.268313,24.239891,0.0,0.0,0.0,0.0
1728,85.969979,90.088543,31.677944,0.068196,53.635584,0.065291,4.23376
1729,24.419225,24.912781,24.894508,0.0,0.0,0.0,0.0
1730,86.234349,88.408841,31.099339,0.06436,53.449368,0.067035,3.340447
1731,68.262649,72.113316,11.787788,0.080961,53.707998,0.292173,5.292185
1732,24.601263,25.629293,25.610307,0.0,0.0,0.0,0.0
1733,87.045688,91.230936,32.242805,0.065171,53.350685,0.074689,5.071757
1734,36.231367,47.006203,46.97232,0.0,0.0,0.0,0.0
