,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
3349,74.21894,94.87409,17.67419,0.0,68.02614,0.0,5.33046
3350,78.48426,96.314329,27.05156,0.0,57.813519,0.0,3.79143
3351,73.47004,76.95893,15.50404,0.0,54.77937,0.0,4.35305
3352,79.695959,85.28545,20.14565,0.0,58.23774,0.0,4.38636
3353,83.92308,93.812421,30.59168,0.0,57.346541,0.0,3.4509
3354,69.767809,74.30686,13.68946,0.0,57.2066,0.0,1.75142
3355,81.83179,709.552788,17.27677,77.94166,209.90468,121.794609,208.052259
3356,80.818659,900.943857,13.39007,21.81449,564.038809,113.941979,144.031349
3357,85.26068,90.192169,25.1499,0.0,61.494669,0.0,2.10733
3358,73.56397,77.5398,15.04704,0.0,57.59169,0.0,1.64831
3359,73.37468,78.516399,14.85941,0.0,59.054129,0.0,1.62201
3360,8.23122,8.139741,8.12487,0.0,0.0,0.0,0.0
3361,80.706939,79.73367,20.90307,0.0,55.30954,0.0,1.67376
3362,8.28198,8.19978,8.18315,0.0,0.0,0.0,0.0
3363,79.34631,101.018689,20.92671,8.50651,57.081049,0.0,10.885669
3364,77.526419,107.29501,19.10401,3.26485,58.1141,7.20007,15.76573
3365,69.47591,73.02919,13.33562,0.0,55.3976,0.0,1.74984
3366,85.176559,159.781,25.7676,2.88815,107.92508,7.60547,11.80733
3367,78.395699,77.63995,16.98896,0.0,56.16287,0.0,2.69192
3368,73.99896,75.64673,16.6351,0.0,55.36084,0.0,1.87655
3369,5.55006,5.57704,5.56289,0.0,0.0,0.0,0.0
3370,5.30757,5.65603,5.64011,0.0,0.0,0.0,0.0
3371,7.75605,6.93675,6.91602,0.0,0.0,0.0,0.0
3372,6.9885,6.86282,6.84922,0.0,0.0,0.0,0.0
