,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
212,1491.917132,1946.753112,0.0,49.453075,657.190468,1.675259,359.483228
213,4004.317056,9727.672384,0.0,0.196119,630.078797,0.68088,8000.782898
214,1412.420808,9375.055842,0.0,0.27294,9232.199662,1.261269,72.621739
215,141.048301,152.213083,0.0,0.0,0.0,0.0,0.0
216,873.513326,1650.123781,0.0,0.12596,305.099126,0.20222,130.29548
217,1691.131732,27032.354005,0.0,0.10388,712.965079,0.17504,25810.503363
218,1263.182892,30753.43564,0.0,0.03643,497.190301,0.08559,29943.938648
219,1719.807581,1365.55209,0.0,98.203601,271.869279,0.073549,70.191671
220,1168.700749,952.88804,0.0,17.899318,335.754594,0.08112,222.771623
221,1778.46558,15301.677687,0.0,327.314,767.94662,0.15428,13362.40391
222,3820.291066,17728.824182,0.0,0.12332,9714.503334,1.252919,81.674082
223,4344.581827,30669.381528,0.0,0.11831,591.183564,0.96705,12979.075579
224,230.662598,125.726022,0.0,0.0,0.0,0.0,0.0
225,898.032159,20720.65578,0.0,0.01951,417.387277,0.18739,19857.058626
226,393.406453,476.055605,0.0,0.0,0.0,0.0,0.0
227,1300.442496,1192.801481,0.0,0.01632,545.788756,0.07857,12.022051
228,442.596729,4798.004418,0.0,0.10558,417.114387,0.09479,12.050361
229,4661.601634,585.013139,0.0,0.25668,347.356116,0.15307,64.854224
230,129.16358,70.39167,0.0,0.0,0.0,0.0,0.0
231,442.825419,852.576711,0.0,0.10956,536.633522,0.07282,11.941632
232,1381.883829,64241.023188,0.0,0.03925,501.485448,0.304469,63543.912228
233,169.194402,181.354003,0.0,0.0,0.0,0.0,0.0
234,423.697962,127.91795,0.0,0.01431,78.522374,0.08074,23.595084
235,149.546105,124.935752,0.0,0.0,0.0,0.0,0.0
236,941.628019,708.203873,0.0,0.13139,353.939011,0.10154,46.137518
237,170.41807,40.212472,0.0,0.0,0.0,0.0,0.0
238,347.120956,570.028559,0.0,0.246079,343.055539,0.16973,45.894907
239,781.353941,600.264658,0.0,0.09945,303.172797,0.06604,8.796324
240,8100.413218,82409.511221,0.0,0.568939,616.823247,0.41285,80271.823773
241,1069.413889,864.436543,0.0,0.25753,280.776413,0.20897,38.333293
242,3178.989437,82568.23755,0.0,0.13296,437.667312,0.17336,80958.203491
243,1919.106672,91737.231857,0.0,0.27084,409.240452,0.20168,90184.689567
244,661.150366,1115.056036,0.0,0.13834,341.92034,0.12013,54.711752
245,413.365479,521.436783,0.0,0.0,0.0,0.0,0.0
246,1002.680366,583.17742,0.0,0.0,0.0,0.0,0.0
247,3603.360608,55548.924226,0.0,0.01274,498.867319,0.08325,54675.22138
248,545.214547,557.613168,0.0,0.02315,401.467558,0.08246,17.084158
249,246.875507,320.615315,0.0,0.02428,212.285601,0.08986,35.812705
250,360.378187,421.895684,0.0,0.024229,264.774664,0.113079,37.993084
251,99.59451,119.077797,0.0,0.0,0.0,0.0,0.0
